row_family,workload_family,case_id,case_label,run_tag,memory_kind,memory_model_family,memory_graph_type,status,route_memory_joint_available,route_memory_joint_summary_path,route_semantic_overlay_applied,route_semantic_overlay_run_tag,route_semantic_overlay_source,memory_requests_total,memory_requests_per_completed_step,stall_on_step_gate_cycles_total,stall_on_step_gate_cycles_per_completed_step,synapse_gather_demands,stream_region_demands,writeback_region_demands,metadata_lookup_demands,metadata_lookup_issued,synapse_gather_issued,stream_region_issued,writeback_region_issued,router_bundle_v3_rx_total,tx_bundle_v3_packets_total,tx_spikekey_v4_packets_total,gas_scatter_spikes_emitted_total,total_service_deficit,vertical_hops_ratio,remote_home_ratio,direct_v4_share,tile_bundle_v3_share,vertical_link_pressure,reliability_penalty,most_pressured_region,metadata_lookup_backlog,synapse_gather_backlog,stream_region_backlog,writeback_region_backlog,stream_region_issue_efficiency,writeback_region_issue_efficiency,dominant_home_access_class,attributed_service_deficit_total,unattributed_service_deficit,tier_local_home_total_demands,same_xy_cross_tier_total_demands,remote_home_total_demands,tier_local_home_service_deficit_attribution,same_xy_cross_tier_service_deficit_attribution,remote_home_service_deficit_attribution,tier_local_home_access_ratio,same_xy_cross_tier_access_ratio,remote_home_access_ratio,active_stack_utilization,most_pressured_stack_id,most_pressured_stack_service_deficit,stack_memory_request_skew,stack_service_deficit_skew,compare_kind,base_case_id,compare_case_id,memory_requests_total_delta,total_service_deficit_delta,direct_v4_share_delta,tile_bundle_v3_share_delta,attributed_service_deficit_total_delta,router_bundle_v3_rx_total_delta,tx_bundle_v3_packets_total_delta,tx_spikekey_v4_packets_total_delta,gas_scatter_spikes_emitted_total_delta,metadata_lookup_demands_delta,metadata_lookup_backlog_delta,synapse_gather_backlog_delta,stream_region_backlog_delta,writeback_region_backlog_delta,tier_local_home_total_demands_delta,same_xy_cross_tier_total_demands_delta,remote_home_total_demands_delta,tier_local_home_service_deficit_attribution_delta,same_xy_cross_tier_service_deficit_attribution_delta,remote_home_service_deficit_attribution_delta,active_stack_utilization_delta,most_pressured_stack_service_deficit_delta,stack_memory_request_skew_delta,stack_service_deficit_skew_delta,base_memory_requests_total,compare_memory_requests_total,base_total_service_deficit,compare_total_service_deficit,base_remote_home_total_demands,compare_remote_home_total_demands,base_same_xy_cross_tier_total_demands,compare_same_xy_cross_tier_total_demands,base_active_stack_utilization,compare_active_stack_utilization,base_most_pressured_stack_service_deficit,compare_most_pressured_stack_service_deficit,base_most_pressured_region,compare_most_pressured_region,base_dominant_home_access_class,compare_dominant_home_access_class,compare_source_run_tag,compare_source_path,vertical_hops_ratio_delta,remote_home_ratio_delta,tier_local_home_access_ratio_delta,same_xy_cross_tier_access_ratio_delta,remote_home_access_ratio_delta,vertical_link_pressure_delta,reliability_penalty_delta,base_vertical_hops_ratio,compare_vertical_hops_ratio,base_remote_home_ratio,compare_remote_home_ratio,base_remote_home_access_ratio,compare_remote_home_access_ratio,base_tier_local_home_total_demands,compare_tier_local_home_total_demands,base_vertical_link_pressure,compare_vertical_link_pressure,base_reliability_penalty,compare_reliability_penalty,metric_group,metric_key,base_value,compare_value,delta,amplification_ratio,delta_ratio,step_budget,stop_at,spike_budget_label,spike_budget_override,test_max_spikes,global_step_ctrl_max_steps,steps_completed,base_test_max_spikes,compare_test_max_spikes,memory_requests_total_amplification_ratio,memory_requests_total_delta_ratio,memory_requests_per_completed_step_delta,memory_requests_per_completed_step_amplification_ratio,memory_requests_per_completed_step_delta_ratio,stall_on_step_gate_cycles_total_delta,stall_on_step_gate_cycles_total_amplification_ratio,stall_on_step_gate_cycles_total_delta_ratio,stall_on_step_gate_cycles_per_completed_step_delta,stall_on_step_gate_cycles_per_completed_step_amplification_ratio,stall_on_step_gate_cycles_per_completed_step_delta_ratio,synapse_gather_demands_delta,synapse_gather_demands_amplification_ratio,synapse_gather_demands_delta_ratio,stream_region_demands_delta,stream_region_demands_amplification_ratio,stream_region_demands_delta_ratio,writeback_region_demands_delta,writeback_region_demands_amplification_ratio,writeback_region_demands_delta_ratio,router_bundle_v3_rx_total_amplification_ratio,router_bundle_v3_rx_total_delta_ratio,tx_bundle_v3_packets_total_amplification_ratio,tx_bundle_v3_packets_total_delta_ratio,tx_spikekey_v4_packets_total_amplification_ratio,tx_spikekey_v4_packets_total_delta_ratio,gas_scatter_spikes_emitted_total_amplification_ratio,gas_scatter_spikes_emitted_total_delta_ratio,base_run_tag,compare_run_tag,base_spike_budget_label,compare_spike_budget_label,mapping_score_delta,same_home_stack_ratio_delta,vertical_target_ratio_delta,route_memory_overlap_delta,thermal_hotspot_score_delta,stack_hotspot_penalty_delta,vertical_bandwidth_budget_delta,tsv_miv_budget_pressure_delta,power_density_score_delta,remap_epoch_delta,homeroute_adjustment_count_delta,thermal_guard_actions_delta,hotspot_threshold_c,hotspot_threshold_source,case_count
traffic_mem_mechanism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,traffic_mem_bundle_vs_direct,full_3d,full_3d_tile_bundle_v3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stream_region,stream_region,remote_home,same_xy_cross_tier,codesign_single_20us_20260322,/home/xgy/remote/snn3dexp/analysis/codesign_single_20us_20260322_ablation.json,,,,,,,,,,,,,,,,,,,,memory_stream,stream_region_demands,40000,109174,69174,2.72935,1.72935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
traffic_mem_mechanism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,traffic_mem_bundle_vs_direct,full_3d,full_3d_tile_bundle_v3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stream_region,stream_region,remote_home,same_xy_cross_tier,codesign_single_20us_20260322,/home/xgy/remote/snn3dexp/analysis/codesign_single_20us_20260322_ablation.json,,,,,,,,,,,,,,,,,,,,memory_stream,stream_region_backlog,34641,103815,69174,2.9968823070927515,1.9968823070927513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
traffic_mem_mechanism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,traffic_mem_bundle_vs_direct,full_3d,full_3d_tile_bundle_v3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stream_region,stream_region,remote_home,same_xy_cross_tier,codesign_single_20us_20260322,/home/xgy/remote/snn3dexp/analysis/codesign_single_20us_20260322_ablation.json,,,,,,,,,,,,,,,,,,,,memory_writeback,writeback_region_demands,20000,54587,34587,2.72935,1.72935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
traffic_mem_mechanism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,traffic_mem_bundle_vs_direct,full_3d,full_3d_tile_bundle_v3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stream_region,stream_region,remote_home,same_xy_cross_tier,codesign_single_20us_20260322,/home/xgy/remote/snn3dexp/analysis/codesign_single_20us_20260322_ablation.json,,,,,,,,,,,,,,,,,,,,memory_writeback,writeback_region_backlog,16254,50841,34587,3.127906976744186,2.127906976744186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
traffic_mem_mechanism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,traffic_mem_bundle_vs_direct,full_3d,full_3d_tile_bundle_v3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stream_region,stream_region,remote_home,same_xy_cross_tier,codesign_single_20us_20260322,/home/xgy/remote/snn3dexp/analysis/codesign_single_20us_20260322_ablation.json,,,,,,,,,,,,,,,,,,,,home_access_class,tier_local_home_total_demands,20000,54590,34590,2.7295,1.7295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
traffic_mem_mechanism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,traffic_mem_bundle_vs_direct,full_3d,full_3d_tile_bundle_v3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stream_region,stream_region,remote_home,same_xy_cross_tier,codesign_single_20us_20260322,/home/xgy/remote/snn3dexp/analysis/codesign_single_20us_20260322_ablation.json,,,,,,,,,,,,,,,,,,,,home_access_class,same_xy_cross_tier_total_demands,20000,143302,123302,7.1651,6.1651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
traffic_mem_mechanism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,traffic_mem_bundle_vs_direct,full_3d,full_3d_tile_bundle_v3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stream_region,stream_region,remote_home,same_xy_cross_tier,codesign_single_20us_20260322,/home/xgy/remote/snn3dexp/analysis/codesign_single_20us_20260322_ablation.json,,,,,,,,,,,,,,,,,,,,home_access_class,remote_home_total_demands,40000,20456,-19544,0.5114,-0.4886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
traffic_mem_mechanism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,traffic_mem_bundle_vs_direct,full_3d,full_3d_tile_bundle_v3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stream_region,stream_region,remote_home,same_xy_cross_tier,codesign_single_20us_20260322,/home/xgy/remote/snn3dexp/analysis/codesign_single_20us_20260322_ablation.json,,,,,,,,,,,,,,,,,,,,home_pressure,tier_local_home_service_deficit_attribution,16326.0,50915.79808379285,34589.79808379285,3.1186939901869932,2.1186939901869932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
traffic_mem_mechanism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,traffic_mem_bundle_vs_direct,full_3d,full_3d_tile_bundle_v3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stream_region,stream_region,remote_home,same_xy_cross_tier,codesign_single_20us_20260322,/home/xgy/remote/snn3dexp/analysis/codesign_single_20us_20260322_ablation.json,,,,,,,,,,,,,,,,,,,,home_pressure,same_xy_cross_tier_service_deficit_attribution,16326.0,133657.00122739846,117331.00122739846,8.186757394793487,7.186757394793487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
traffic_mem_mechanism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,traffic_mem_bundle_vs_direct,full_3d,full_3d_tile_bundle_v3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stream_region,stream_region,remote_home,same_xy_cross_tier,codesign_single_20us_20260322,/home/xgy/remote/snn3dexp/analysis/codesign_single_20us_20260322_ablation.json,,,,,,,,,,,,,,,,,,,,home_pressure,remote_home_service_deficit_attribution,32652.0,19079.20068880869,-13572.79931119131,0.5843195114788892,-0.4156804885211108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
traffic_mem_mechanism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,traffic_mem_bundle_vs_direct,full_3d,full_3d_tile_bundle_v3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stream_region,stream_region,remote_home,same_xy_cross_tier,codesign_single_20us_20260322,/home/xgy/remote/snn3dexp/analysis/codesign_single_20us_20260322_ablation.json,,,,,,,,,,,,,,,,,,,,home_pressure,attributed_service_deficit_total,65304.0,203652.0,138348.0,3.1185226019845644,2.1185226019845644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
traffic_mem_mechanism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,traffic_mem_bundle_vs_direct,full_3d,full_3d_tile_bundle_v3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stream_region,stream_region,remote_home,same_xy_cross_tier,codesign_single_20us_20260322,/home/xgy/remote/snn3dexp/analysis/codesign_single_20us_20260322_ablation.json,,,,,,,,,,,,,,,,,,,,stack_pressure,active_stack_utilization,1.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
traffic_mem_mechanism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,traffic_mem_bundle_vs_direct,full_3d,full_3d_tile_bundle_v3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stream_region,stream_region,remote_home,same_xy_cross_tier,codesign_single_20us_20260322,/home/xgy/remote/snn3dexp/analysis/codesign_single_20us_20260322_ablation.json,,,,,,,,,,,,,,,,,,,,stack_pressure,most_pressured_stack_service_deficit,22823,74837,52014,3.2790167813170923,2.2790167813170923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
traffic_mem_mechanism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,traffic_mem_bundle_vs_direct,full_3d,full_3d_tile_bundle_v3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stream_region,stream_region,remote_home,same_xy_cross_tier,codesign_single_20us_20260322,/home/xgy/remote/snn3dexp/analysis/codesign_single_20us_20260322_ablation.json,,,,,,,,,,,,,,,,,,,,stack_pressure,stack_memory_request_skew,1.0332650273224044,1.0332650273224044,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
traffic_mem_mechanism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,traffic_mem_bundle_vs_direct,full_3d,full_3d_tile_bundle_v3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stream_region,stream_region,remote_home,same_xy_cross_tier,codesign_single_20us_20260322,/home/xgy/remote/snn3dexp/analysis/codesign_single_20us_20260322_ablation.json,,,,,,,,,,,,,,,,,,,,stack_pressure,stack_service_deficit_skew,1.0062385644688403,1.0036882057884713,-0.0025503586803690137,0.997465453252912,-0.0025345467470880155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
traffic_mem_mechanism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,traffic_mem_bundle_vs_direct,full_3d,full_3d_tile_bundle_v3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stream_region,stream_region,remote_home,same_xy_cross_tier,codesign_single_20us_20260322,/home/xgy/remote/snn3dexp/analysis/codesign_single_20us_20260322_ablation.json,,,,,,,,,,,,,,,,,,,,service,total_service_deficit,90726,298248,207522,3.28734872032273,2.28734872032273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
traffic_mem_mechanism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,traffic_mem_monolithic_vs_hbm,full_3d,full_3d_monolithic_proxy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stream_region,synapse_gather,remote_home,same_xy_cross_tier,codesign_single_20us_20260322,/home/xgy/remote/snn3dexp/analysis/codesign_single_20us_20260322_ablation.json,,,,,,,,,,,,,,,,,,,,memory_requests,memory_requests_total,58560,159744,101184,2.7278688524590162,1.7278688524590164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
traffic_mem_mechanism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,traffic_mem_monolithic_vs_hbm,full_3d,full_3d_monolithic_proxy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stream_region,synapse_gather,remote_home,same_xy_cross_tier,codesign_single_20us_20260322,/home/xgy/remote/snn3dexp/analysis/codesign_single_20us_20260322_ablation.json,,,,,,,,,,,,,,,,,,,,service,total_service_deficit,90726,40128,-50598,0.44229878976258186,-0.5577012102374181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
traffic_mem_mechanism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,traffic_mem_monolithic_vs_hbm,full_3d,full_3d_monolithic_proxy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stream_region,synapse_gather,remote_home,same_xy_cross_tier,codesign_single_20us_20260322,/home/xgy/remote/snn3dexp/analysis/codesign_single_20us_20260322_ablation.json,,,,,,,,,,,,,,,,,,,,topology,vertical_hops_ratio,0.42134562841530054,0.0,-0.42134562841530054,0.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
traffic_mem_mechanism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,traffic_mem_monolithic_vs_hbm,full_3d,full_3d_monolithic_proxy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stream_region,synapse_gather,remote_home,same_xy_cross_tier,codesign_single_20us_20260322,/home/xgy/remote/snn3dexp/analysis/codesign_single_20us_20260322_ablation.json,,,,,,,,,,,,,,,,,,,,routing_locality,remote_home_ratio,0.5,0.0,-0.5,0.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
traffic_mem_mechanism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,traffic_mem_monolithic_vs_hbm,full_3d,full_3d_monolithic_proxy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stream_region,synapse_gather,remote_home,same_xy_cross_tier,codesign_single_20us_20260322,/home/xgy/remote/snn3dexp/analysis/codesign_single_20us_20260322_ablation.json,,,,,,,,,,,,,,,,,,,,home_semantics,tier_local_home_access_ratio,0.25,0.25,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
traffic_mem_mechanism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,traffic_mem_monolithic_vs_hbm,full_3d,full_3d_monolithic_proxy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stream_region,synapse_gather,remote_home,same_xy_cross_tier,codesign_single_20us_20260322,/home/xgy/remote/snn3dexp/analysis/codesign_single_20us_20260322_ablation.json,,,,,,,,,,,,,,,,,,,,home_semantics,same_xy_cross_tier_access_ratio,0.25,0.25,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
traffic_mem_mechanism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,traffic_mem_monolithic_vs_hbm,full_3d,full_3d_monolithic_proxy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stream_region,synapse_gather,remote_home,same_xy_cross_tier,codesign_single_20us_20260322,/home/xgy/remote/snn3dexp/analysis/codesign_single_20us_20260322_ablation.json,,,,,,,,,,,,,,,,,,,,home_semantics,remote_home_access_ratio,0.5,0.5,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
traffic_mem_mechanism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,traffic_mem_monolithic_vs_hbm,full_3d,full_3d_monolithic_proxy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stream_region,synapse_gather,remote_home,same_xy_cross_tier,codesign_single_20us_20260322,/home/xgy/remote/snn3dexp/analysis/codesign_single_20us_20260322_ablation.json,,,,,,,,,,,,,,,,,,,,home_access_class,tier_local_home_total_demands,20000,20000,0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
traffic_mem_mechanism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,traffic_mem_monolithic_vs_hbm,full_3d,full_3d_monolithic_proxy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stream_region,synapse_gather,remote_home,same_xy_cross_tier,codesign_single_20us_20260322,/home/xgy/remote/snn3dexp/analysis/codesign_single_20us_20260322_ablation.json,,,,,,,,,,,,,,,,,,,,home_access_class,same_xy_cross_tier_total_demands,20000,52500,32500,2.625,1.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
traffic_mem_mechanism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,traffic_mem_monolithic_vs_hbm,full_3d,full_3d_monolithic_proxy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stream_region,synapse_gather,remote_home,same_xy_cross_tier,codesign_single_20us_20260322,/home/xgy/remote/snn3dexp/analysis/codesign_single_20us_20260322_ablation.json,,,,,,,,,,,,,,,,,,,,home_access_class,remote_home_total_demands,40000,7500,-32500,0.1875,-0.8125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
traffic_mem_mechanism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,traffic_mem_monolithic_vs_hbm,full_3d,full_3d_monolithic_proxy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stream_region,synapse_gather,remote_home,same_xy_cross_tier,codesign_single_20us_20260322,/home/xgy/remote/snn3dexp/analysis/codesign_single_20us_20260322_ablation.json,,,,,,,,,,,,,,,,,,,,home_pressure,tier_local_home_service_deficit_attribution,16326.0,10016.0,-6310.0,0.6134999387480093,-0.3865000612519907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
traffic_mem_mechanism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,traffic_mem_monolithic_vs_hbm,full_3d,full_3d_monolithic_proxy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stream_region,synapse_gather,remote_home,same_xy_cross_tier,codesign_single_20us_20260322,/home/xgy/remote/snn3dexp/analysis/codesign_single_20us_20260322_ablation.json,,,,,,,,,,,,,,,,,,,,home_pressure,same_xy_cross_tier_service_deficit_attribution,16326.0,26292.0,9966.0,1.6104373392135245,0.6104373392135244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
traffic_mem_mechanism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,traffic_mem_monolithic_vs_hbm,full_3d,full_3d_monolithic_proxy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stream_region,synapse_gather,remote_home,same_xy_cross_tier,codesign_single_20us_20260322,/home/xgy/remote/snn3dexp/analysis/codesign_single_20us_20260322_ablation.json,,,,,,,,,,,,,,,,,,,,home_pressure,remote_home_service_deficit_attribution,32652.0,3756.0,-28896.0,0.11503123851525175,-0.8849687614847482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
traffic_mem_mechanism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,traffic_mem_monolithic_vs_hbm,full_3d,full_3d_monolithic_proxy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stream_region,synapse_gather,remote_home,same_xy_cross_tier,codesign_single_20us_20260322,/home/xgy/remote/snn3dexp/analysis/codesign_single_20us_20260322_ablation.json,,,,,,,,,,,,,,,,,,,,home_pressure,attributed_service_deficit_total,65304.0,40064.0,-25240.0,0.6134999387480093,-0.3865000612519907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
traffic_mem_mechanism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,traffic_mem_monolithic_vs_hbm,full_3d,full_3d_monolithic_proxy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stream_region,synapse_gather,remote_home,same_xy_cross_tier,codesign_single_20us_20260322,/home/xgy/remote/snn3dexp/analysis/codesign_single_20us_20260322_ablation.json,,,,,,,,,,,,,,,,,,,,stack_pressure,active_stack_utilization,1.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
traffic_mem_mechanism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,traffic_mem_monolithic_vs_hbm,full_3d,full_3d_monolithic_proxy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stream_region,synapse_gather,remote_home,same_xy_cross_tier,codesign_single_20us_20260322,/home/xgy/remote/snn3dexp/analysis/codesign_single_20us_20260322_ablation.json,,,,,,,,,,,,,,,,,,,,stack_pressure,most_pressured_stack_service_deficit,22823,5016,-17807,0.21977829382640318,-0.7802217061735968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
traffic_mem_mechanism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,traffic_mem_monolithic_vs_hbm,full_3d,full_3d_monolithic_proxy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stream_region,synapse_gather,remote_home,same_xy_cross_tier,codesign_single_20us_20260322,/home/xgy/remote/snn3dexp/analysis/codesign_single_20us_20260322_ablation.json,,,,,,,,,,,,,,,,,,,,stack_pressure,stack_memory_request_skew,1.0332650273224044,1.0,-0.03326502732240444,0.967805909962319,-0.032194090037681034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
