case_id,case_label,run_tag,mesh_shape,noc_component,memory_kind,memory_model_family,status,runtime_enabled,control_mode,case_role,mapping_policy,mapping_score,same_home_stack_ratio,vertical_target_ratio,vertical_hops_ratio,remote_home_ratio,route_memory_overlap,vertical_link_pressure,thermal_hotspot_score,stack_hotspot_penalty,vertical_bandwidth_budget,tsv_miv_budget_pressure,power_density_score,reliability_penalty,runtime_policy,runtime_signal_source,thermal_state_source,thermal_input_source_kind,thermal_input_summary_path,thermal_input_window_power_samples_path,hotspot_threshold_c,hotspot_threshold_source,remap_epoch,homeroute_adjustment_count,thermal_guard_actions,peak_temperature_c,avg_temperature_c,vertical_gradient_c,hotspot_block_count,hotspot_layer_count,thermal_replay_sample_count,hotspot_driver_status,hotspot_model_type,hotspot_temperature_source,hotspot_peak_temperature_c,hotspot_avg_temperature_c,hotspot_peak_delta_c,hotspot_avg_delta_c,hotspot_block_delta,hotspot_layer_delta,memory_requests_total,tx_packets_total,rx_packets_total,memory_probe_rows_total
full_3d,Full 3D,perf_20us_route_refresh_v2,4x4x2,SnnDL.MulticastRouter3DNative,hbm_like,hbm_like,smoke_passed,False,,,z_blind,-0.75,0.5,0.0,0.42134562841530054,0.5,1.0,0.18820184426229508,1.2282818282535417,0.020820863616930252,2.0,0.09410092213114754,1.7840363604229685,0.40457186936246703,disabled,disabled,,,,,0.0,,0,0,0,0.0,0.0,0.0,0,0,0,,,,0.0,0.0,0.0,0.0,0,0,58560,35000,40000,4
full_3d_monolithic_proxy,Full 3D + Monolithic Proxy,perf_20us,4x4x2,SnnDL.MulticastRouter3DNative,monolithic_like,monolithic_like,smoke_passed,False,,,3d_aware,-0.46875,0.5,0.25,0.0,0.0,1.0,0.15,1.25,0.006812211843439053,3.5,0.05357142857142857,2.01935478816746,0.48817394038964274,disabled,disabled,,,,,0.0,,0,0,0,0.0,0.0,0.0,0,0,0,,,,0.0,0.0,0.0,0.0,0,0,159744,23750,40000,8
full_3d_tile_bundle_v3,Full 3D + Tile Bundle v3,perf_20us,4x4x2,SnnDL.MulticastRouter3DNative,hbm_like,hbm_like,smoke_passed,True,,,3d_aware,0.0234375,0.90625,0.40625,0.42134562841530054,0.5,1.0,0.4319518442622951,1.2239900629534484,0.03326502732240444,2.0,0.30371614049692625,1.7887503856952522,0.5219815508361729,adaptive_3d,joint_runtime,,,,,0.0,,256,1,1,0.0,0.0,0.0,0,0,0,,,,0.0,0.0,0.0,0.0,0,0,58560,0,40000,4
