case_id,case_label,run_tag,mesh_shape,noc_component,memory_kind,memory_model_family,status,runtime_enabled,control_mode,case_role,mapping_policy,mapping_score,same_home_stack_ratio,vertical_target_ratio,vertical_hops_ratio,remote_home_ratio,route_memory_overlap,vertical_link_pressure,thermal_hotspot_score,stack_hotspot_penalty,vertical_bandwidth_budget,tsv_miv_budget_pressure,power_density_score,reliability_penalty,runtime_policy,runtime_signal_source,thermal_state_source,control_decision,control_decision_source,control_trigger_signals,observe_only,recommend_only,executed_control,thermal_input_source_kind,thermal_input_summary_path,thermal_input_window_power_samples_path,hotspot_threshold_c,hotspot_threshold_source,remap_epoch,homeroute_adjustment_count,thermal_guard_actions,peak_temperature_c,avg_temperature_c,vertical_gradient_c,hotspot_block_count,hotspot_layer_count,thermal_replay_sample_count,hotspot_driver_status,hotspot_model_type,hotspot_temperature_source,hotspot_peak_temperature_c,hotspot_avg_temperature_c,hotspot_peak_delta_c,hotspot_avg_delta_c,hotspot_block_delta,hotspot_layer_delta,route_thermal_coupling_score,memory_thermal_coupling_proxy,route_barrier_coupling_proxy,memory_barrier_coupling_proxy,closed_loop_candidate,memory_requests_total,tx_packets_total,rx_packets_total,memory_probe_rows_total
full_3d_mapping,Full 3D + 3D-Aware Mapping,archsum_matrix_smoke,4x4x2,SnnDL.MulticastRouter3DNative,hbm_like,hbm_like,smoke_passed,False,observe_only,runtime_smoke,3d_aware,0.0234375,0.90625,0.40625,0.5,0.5,1.0,0.44375000000000003,1.25,0.004739336492890933,2.0,0.31201171875,1.8011329976303316,0.5321162942461493,disabled,disabled,thermal_hooks,disabled,,[],True,False,False,runtime_observability_only,,,70.0,effective_config.thermal.hotspot_threshold_c,0,0,0,0.0,0.0,0.0,0,0,0,disabled,,,0.0,0.0,0.0,0.0,0,0,0.22187500000000002,0.0,0.0,0.0,True,6144,608,1024,4
full_3d_thermal_guard,Full 3D + Thermal Guard,archsum_matrix_smoke,4x4x2,SnnDL.MulticastRouter3DNative,hbm_like,hbm_like,smoke_passed,False,observe_only,runtime_smoke,3d_aware,-0.34375,0.75,0.25,0.5,0.5,1.0,0.35000000000000003,1.25,0.004739336492890933,2.0,0.21875000000000003,1.8011329976303316,0.4808223489336493,disabled,disabled,online_rc_estimator,disabled,,[],True,False,False,local_hotspot_sidecar,/home/xgy/remote/snn3dexp/runs/full_3d_thermal_guard/archsum_matrix_smoke/thermal_sidecar/summary/thermal_summary.json,/home/xgy/remote/snn3dexp/runs/full_3d_thermal_guard/archsum_matrix_smoke/thermal_sidecar/summary/window_power_samples.jsonl,70.0,effective_config.thermal.hotspot_threshold_c,0,0,0,48.039034375,46.03768183593747,0.0,0,0,1,ran,grid,hotspot_steady_temp,45.03000000000003,45.02036458333355,3.0090343749999704,1.0173172526039167,0,0,0.17500000000000002,0.0,0.0,0.0,True,6144,608,1024,4
full_3d_runtime_adaptive,Full 3D + Runtime Adaptive,archsum_matrix_smoke,4x4x2,SnnDL.MulticastRouter3DNative,hbm_like,hbm_like,smoke_passed,True,adaptive_control,runtime_smoke,3d_aware,0.0234375,0.90625,0.40625,0.5,0.5,1.0,0.44375000000000003,1.25,0.004739336492890933,2.0,0.31201171875,1.8011329976303316,0.5321162942461493,adaptive_3d,predictive_static,online_rc_estimator,executed_control,hybrid,"['route_memory_overlap', 'stack_hotspot_penalty', 'vertical_link_pressure']",False,False,True,local_hotspot_sidecar,/home/xgy/remote/snn3dexp/runs/full_3d_runtime_adaptive/archsum_matrix_smoke/thermal_sidecar/summary/thermal_summary.json,/home/xgy/remote/snn3dexp/runs/full_3d_runtime_adaptive/archsum_matrix_smoke/thermal_sidecar/summary/window_power_samples.jsonl,70.0,effective_config.thermal.hotspot_threshold_c,256,2,2,48.313510937000004,46.304185742187514,0.0,0,0,1,ran,grid,hotspot_steady_temp,45.03000000000003,45.029999999999966,3.283510936999974,1.274185742187548,0,0,0.22187500000000002,0.0,0.0,0.0,True,6144,608,1024,4
