run_tag,step_budget,stop_at,spike_budget_label,spike_budget_override,case_id,case_label,memory_kind,memory_model_family,memory_graph_type,test_max_spikes,global_step_ctrl_max_steps,steps_completed,memory_requests_total,memory_requests_per_completed_step,stall_on_step_gate_cycles_total,stall_on_step_gate_cycles_per_completed_step,synapse_gather_demands,stream_region_demands,writeback_region_demands,router_bundle_v3_rx_total,tx_bundle_v3_packets_total,tx_spikekey_v4_packets_total,gas_scatter_spikes_emitted_total,compare_surface
matrix23_fixed_step_4_10us,4,10us,default,0,full_3d_snn_window,direct_v4_hbm,hbm_like,hbm_like,memHierarchy_shared_stack,8,4,0,0,0.0,0,0.0,0,0,0,0,0,0,0,"{'case_id': 'full_3d_snn_window', 'case_label': 'direct_v4_hbm', 'run_tag': 'matrix23_fixed_step_4_10us', 'case_role': 'fixed_step_window', 'control_mode': 'fixed_step_budget', 'runtime_enabled': False, 'workload_impl': 'snn', 'memory_kind': 'hbm_like', 'memory_model_family': 'hbm_like', 'memory_graph_type': 'memHierarchy_shared_stack', 'step_budget': 4, 'stop_at': '10us', 'spike_budget_label': 'default'}"
matrix23_fixed_step_4_10us,4,10us,default,0,full_3d_snn_window_bundle_v3,bundle_v3_hbm,hbm_like,hbm_like,memHierarchy_shared_stack,8,4,0,0,0.0,0,0.0,0,0,0,0,0,0,0,"{'case_id': 'full_3d_snn_window_bundle_v3', 'case_label': 'bundle_v3_hbm', 'run_tag': 'matrix23_fixed_step_4_10us', 'case_role': 'fixed_step_window', 'control_mode': 'fixed_step_budget', 'runtime_enabled': False, 'workload_impl': 'snn', 'memory_kind': 'hbm_like', 'memory_model_family': 'hbm_like', 'memory_graph_type': 'memHierarchy_shared_stack', 'step_budget': 4, 'stop_at': '10us', 'spike_budget_label': 'default'}"
matrix23_fixed_step_4_10us,4,10us,default,0,full_3d_snn_window_monolithic_proxy,direct_v4_monolithic,monolithic_like,monolithic_like,memHierarchy_tier_local_stack,8,4,0,0,0.0,0,0.0,0,0,0,0,0,0,0,"{'case_id': 'full_3d_snn_window_monolithic_proxy', 'case_label': 'direct_v4_monolithic', 'run_tag': 'matrix23_fixed_step_4_10us', 'case_role': 'fixed_step_window', 'control_mode': 'fixed_step_budget', 'runtime_enabled': False, 'workload_impl': 'snn', 'memory_kind': 'monolithic_like', 'memory_model_family': 'monolithic_like', 'memory_graph_type': 'memHierarchy_tier_local_stack', 'step_budget': 4, 'stop_at': '10us', 'spike_budget_label': 'default'}"
