run_tag,step_budget,stop_at,spike_budget_label,base_case_id,compare_case_id,base_test_max_spikes,compare_test_max_spikes,base_actual_activation_observed,compare_actual_activation_observed,base_actual_activation_source,compare_actual_activation_source,memory_requests_total_delta,memory_requests_total_amplification_ratio,memory_requests_total_delta_ratio,memory_requests_per_completed_step_delta,memory_requests_per_completed_step_amplification_ratio,memory_requests_per_completed_step_delta_ratio,stall_on_step_gate_cycles_total_delta,stall_on_step_gate_cycles_total_amplification_ratio,stall_on_step_gate_cycles_total_delta_ratio,stall_on_step_gate_cycles_per_completed_step_delta,stall_on_step_gate_cycles_per_completed_step_amplification_ratio,stall_on_step_gate_cycles_per_completed_step_delta_ratio,synapse_gather_demands_delta,synapse_gather_demands_amplification_ratio,synapse_gather_demands_delta_ratio,stream_region_demands_delta,stream_region_demands_amplification_ratio,stream_region_demands_delta_ratio,writeback_region_demands_delta,writeback_region_demands_amplification_ratio,writeback_region_demands_delta_ratio,router_bundle_v3_rx_total_delta,router_bundle_v3_rx_total_amplification_ratio,router_bundle_v3_rx_total_delta_ratio,tx_bundle_v3_packets_total_delta,tx_bundle_v3_packets_total_amplification_ratio,tx_bundle_v3_packets_total_delta_ratio,tx_spikekey_v4_packets_total_delta,tx_spikekey_v4_packets_total_amplification_ratio,tx_spikekey_v4_packets_total_delta_ratio,gas_scatter_spikes_emitted_total_delta,gas_scatter_spikes_emitted_total_amplification_ratio,gas_scatter_spikes_emitted_total_delta_ratio,runtime_activation_total_delta,runtime_activation_total_amplification_ratio,runtime_activation_total_delta_ratio,runtime_activation_gating_total_delta,runtime_activation_gating_total_amplification_ratio,runtime_activation_gating_total_delta_ratio,runtime_activation_direct_total_delta,runtime_activation_direct_total_amplification_ratio,runtime_activation_direct_total_delta_ratio,runtime_unique_sources_total_delta,runtime_unique_sources_total_amplification_ratio,runtime_unique_sources_total_delta_ratio,base_dominant_home_controller_ids,compare_dominant_home_controller_ids,base_most_pressured_runtime_controller_id,compare_most_pressured_runtime_controller_id,base_dominant_home_runtime_controller_overlap,compare_dominant_home_runtime_controller_overlap,base_dominant_home_runtime_overlap_controller_id,compare_dominant_home_runtime_overlap_controller_id,dominant_home_runtime_controller_overlap_delta,base_same_stack_overlap,compare_same_stack_overlap,base_same_stack_overlap_stack_id,compare_same_stack_overlap_stack_id,same_stack_overlap_delta,base_same_controller_overlap,compare_same_controller_overlap,base_same_controller_overlap_controller_id,compare_same_controller_overlap_controller_id,same_controller_overlap_delta,base_same_class_overlap,compare_same_class_overlap,base_same_class_overlap_class,compare_same_class_overlap_class,same_class_overlap_delta,base_runtime_controller_home_access_class,compare_runtime_controller_home_access_class,base_home_region_joint_attribution,compare_home_region_joint_attribution,base_real_home_traffic_signal_level,compare_real_home_traffic_signal_level,base_real_home_traffic_signal_rank,compare_real_home_traffic_signal_rank,real_home_traffic_signal_rank_delta,base_runtime_alignment_evaluable,compare_runtime_alignment_evaluable,base_runtime_pressure_transfer_kind,compare_runtime_pressure_transfer_kind,base_route_memory_overlap_mode,compare_route_memory_overlap_mode,route_memory_overlap_mode_transition,base_route_native_synapse_overlap_ratio,compare_route_native_synapse_overlap_ratio,route_native_synapse_overlap_ratio_delta,base_route_overlap_actionable,compare_route_overlap_actionable,route_overlap_actionable_delta,base_home_stack_dataflow_available,compare_home_stack_dataflow_available,base_dominant_dataflow_initiator_kind,compare_dominant_dataflow_initiator_kind,dominant_dataflow_initiator_kind_changed,base_dominant_dataflow_region,compare_dominant_dataflow_region,dominant_dataflow_region_changed,base_dataflow_controller_alignment_kind,compare_dataflow_controller_alignment_kind,dataflow_controller_alignment_changed,base_dataflow_runtime_home_access_class,compare_dataflow_runtime_home_access_class,dataflow_runtime_home_access_class_changed,base_dataflow_controller_alignment_rank,compare_dataflow_controller_alignment_rank,dataflow_controller_alignment_rank_delta,dataflow_controller_alignment_transition,base_pe_nic_home_stack_demands_total,compare_pe_nic_home_stack_demands_total,pe_nic_home_stack_demands_delta,pe_nic_home_stack_demands_amplification_ratio,pe_nic_home_stack_demands_delta_ratio,base_pe_nic_home_stack_service_deficit_total,compare_pe_nic_home_stack_service_deficit_total,pe_nic_home_stack_service_deficit_delta,pe_nic_home_stack_service_deficit_amplification_ratio,pe_nic_home_stack_service_deficit_delta_ratio,base_synapse_home_stack_demands_total,compare_synapse_home_stack_demands_total,synapse_home_stack_demands_delta,synapse_home_stack_demands_amplification_ratio,synapse_home_stack_demands_delta_ratio,base_synapse_home_stack_service_deficit_total,compare_synapse_home_stack_service_deficit_total,synapse_home_stack_service_deficit_delta,synapse_home_stack_service_deficit_amplification_ratio,synapse_home_stack_service_deficit_delta_ratio,base_pe_nic_dominant_stack_id,compare_pe_nic_dominant_stack_id,pe_nic_dominant_stack_changed,base_pe_nic_dominant_controller_ids,compare_pe_nic_dominant_controller_ids,pe_nic_dominant_controller_ids_changed,base_pe_nic_runtime_hotspot_stack_overlap,compare_pe_nic_runtime_hotspot_stack_overlap,pe_nic_runtime_hotspot_stack_overlap_delta,base_pe_nic_dominant_stack_demand_share,compare_pe_nic_dominant_stack_demand_share,pe_nic_dominant_stack_demand_share_delta,base_pe_nic_dominant_stack_service_deficit_proxy,compare_pe_nic_dominant_stack_service_deficit_proxy,pe_nic_dominant_stack_service_deficit_proxy_delta,base_pe_nic_controller_pressure_available,compare_pe_nic_controller_pressure_available,pe_nic_controller_pressure_available_delta,base_pe_nic_dominant_controller_requests_received_total,compare_pe_nic_dominant_controller_requests_received_total,pe_nic_dominant_controller_requests_received_total_delta,base_pe_nic_dominant_controller_outstanding_requests_accum,compare_pe_nic_dominant_controller_outstanding_requests_accum,pe_nic_dominant_controller_outstanding_requests_accum_delta,base_pe_nic_dominant_controller_cycles_attempted_issue_but_rejected,compare_pe_nic_dominant_controller_cycles_attempted_issue_but_rejected,pe_nic_dominant_controller_cycles_attempted_issue_but_rejected_delta,base_pe_nic_dominant_controller_max_issue_reject_ratio,compare_pe_nic_dominant_controller_max_issue_reject_ratio,pe_nic_dominant_controller_max_issue_reject_ratio_delta,base_pe_nic_real_home_path_available,compare_pe_nic_real_home_path_available,pe_nic_real_home_path_available_delta,base_pe_nic_real_home_path_signature,compare_pe_nic_real_home_path_signature,pe_nic_real_home_path_signature_changed,base_pe_nic_real_home_path_dominant_stage,compare_pe_nic_real_home_path_dominant_stage,pe_nic_real_home_path_dominant_stage_changed,base_pe_nic_real_home_path_demand_total,compare_pe_nic_real_home_path_demand_total,pe_nic_real_home_path_demand_total_delta,base_pe_nic_real_home_path_issued_total,compare_pe_nic_real_home_path_issued_total,pe_nic_real_home_path_issued_total_delta,base_pe_nic_real_home_path_service_deficit_total,compare_pe_nic_real_home_path_service_deficit_total,pe_nic_real_home_path_service_deficit_total_delta,base_pe_nic_real_home_path_issue_efficiency,compare_pe_nic_real_home_path_issue_efficiency,pe_nic_real_home_path_issue_efficiency_delta,base_synapse_dominant_stack_id,compare_synapse_dominant_stack_id,synapse_dominant_stack_changed,base_synapse_dominant_controller_ids,compare_synapse_dominant_controller_ids,synapse_dominant_controller_ids_changed,base_synapse_runtime_hotspot_stack_overlap,compare_synapse_runtime_hotspot_stack_overlap,synapse_runtime_hotspot_stack_overlap_delta,base_synapse_dominant_stack_demand_share,compare_synapse_dominant_stack_demand_share,synapse_dominant_stack_demand_share_delta,base_synapse_dominant_stack_service_deficit_proxy,compare_synapse_dominant_stack_service_deficit_proxy,synapse_dominant_stack_service_deficit_proxy_delta,base_synapse_controller_pressure_available,compare_synapse_controller_pressure_available,synapse_controller_pressure_available_delta,base_synapse_dominant_controller_requests_received_total,compare_synapse_dominant_controller_requests_received_total,synapse_dominant_controller_requests_received_total_delta,base_synapse_dominant_controller_outstanding_requests_accum,compare_synapse_dominant_controller_outstanding_requests_accum,synapse_dominant_controller_outstanding_requests_accum_delta,base_synapse_dominant_controller_cycles_attempted_issue_but_rejected,compare_synapse_dominant_controller_cycles_attempted_issue_but_rejected,synapse_dominant_controller_cycles_attempted_issue_but_rejected_delta,base_synapse_dominant_controller_max_issue_reject_ratio,compare_synapse_dominant_controller_max_issue_reject_ratio,synapse_dominant_controller_max_issue_reject_ratio_delta,base_synapse_real_home_path_available,compare_synapse_real_home_path_available,synapse_real_home_path_available_delta,base_synapse_real_home_path_signature,compare_synapse_real_home_path_signature,synapse_real_home_path_signature_changed,base_synapse_real_home_path_dominant_stage,compare_synapse_real_home_path_dominant_stage,synapse_real_home_path_dominant_stage_changed,base_synapse_real_home_path_demand_total,compare_synapse_real_home_path_demand_total,synapse_real_home_path_demand_total_delta,base_synapse_real_home_path_issued_total,compare_synapse_real_home_path_issued_total,synapse_real_home_path_issued_total_delta,base_synapse_real_home_path_service_deficit_total,compare_synapse_real_home_path_service_deficit_total,synapse_real_home_path_service_deficit_total_delta,base_synapse_real_home_path_issue_efficiency,compare_synapse_real_home_path_issue_efficiency,synapse_real_home_path_issue_efficiency_delta
task_fixed_step_4_10us,4,10us,default,full_3d_snn_window,full_3d_snn_window_gating_event_synth,8,8,True,True,sst_stats_route3d_native_runtime,sst_stats_route3d_native_runtime,-448,0.0,-1.0,-149.33333333333334,0.0,-1.0,-92409,0.0027626396158204284,-0.9972373603841795,-30824.333333333332,0.0020719797118653213,-0.9979280202881347,-64,0.0,-1.0,-128,0.0,-1.0,-64,0.0,-1.0,0,,,0,,,84,1.28,0.28,-64,0.0,-1.0,16,1.0666666666666667,0.06666666666666667,256,,,-240,0.0,-1.0,8,1.3333333333333333,0.3333333333333333,"0,1,2,3",,4,0,False,False,-1,-1,0,False,False,-1,-1,0,False,False,-1,-1,0,False,False,,,0,,tier_local_home,tier_local_home:metadata_lookup,:metadata_lookup,runtime_controller,traffic_runtime,5,2,-3,True,True,runtime_class_unresolved,cross_class_transfer,native_synapse_aligned,native_synapse_aligned,native_synapse_aligned->native_synapse_aligned,1.0,0.0,-1.0,False,False,0,True,False,pe_nic_to_home_stack,pe_nic_to_home_stack,False,stream_region,metadata_lookup,True,runtime_class_unresolved,cross_class_transfer,True,,tier_local_home,True,-1,0,1,alignment_improved,192,0,-192,0.0,-1.0,0,0,0,,,64,0,-64,0.0,-1.0,0,0,0,,,3,-1,True,"12,13,14,15",,True,False,False,0,0.26785714285714285,0.0,-0.26785714285714285,0.0,0.0,0.0,True,False,-1,5171,0,-5171,4930987,0,-4930987,33364,0,-33364,0.8887,0.0,-0.8887,True,False,-1,stream_region->writeback_region,,True,stream_region,metadata_lookup,True,48,0,-48,48,0,-48,0,0,0,1.0,0.0,-1.0,0,-1,True,"0,1,2,3",,True,False,False,0,0.25,0.0,-0.25,0.0,0.0,0.0,True,False,-1,5171,0,-5171,4930405,0,-4930405,33364,0,-33364,0.8887,0.0,-0.8887,True,False,-1,synapse_gather,,True,synapse_gather,synapse_gather,False,16,0,-16,16,0,-16,0,0,0,1.0,0.0,-1.0
