run_tag,step_budget,stop_at,spike_budget_label,spike_budget_override,case_id,status,run_root,analysis_root,phase2_case_summary_path,effective_config_path,stack_nmc_summary_path,route_memory_joint_summary_path,runtime_summary_path
matrix23_fixed_step_4_10us,4,10us,default,0,full_3d_snn_window,composed,/home/xgy/remote/snn3dexp/runs/full_3d_snn_window/matrix23_fixed_step_4_10us,/home/xgy/remote/snn3dexp/analysis/full_3d_snn_window/matrix23_fixed_step_4_10us,/home/xgy/remote/snn3dexp/analysis/full_3d_snn_window/matrix23_fixed_step_4_10us/phase2_case_summary.json,,,,/home/xgy/remote/snn3dexp/analysis/full_3d_snn_window/matrix23_fixed_step_4_10us/runtime_summary.json
matrix23_fixed_step_4_10us,4,10us,default,0,full_3d_snn_window_bundle_v3,composed,/home/xgy/remote/snn3dexp/runs/full_3d_snn_window_bundle_v3/matrix23_fixed_step_4_10us,/home/xgy/remote/snn3dexp/analysis/full_3d_snn_window_bundle_v3/matrix23_fixed_step_4_10us,/home/xgy/remote/snn3dexp/analysis/full_3d_snn_window_bundle_v3/matrix23_fixed_step_4_10us/phase2_case_summary.json,,,,/home/xgy/remote/snn3dexp/analysis/full_3d_snn_window_bundle_v3/matrix23_fixed_step_4_10us/runtime_summary.json
matrix23_fixed_step_4_10us,4,10us,default,0,full_3d_snn_window_monolithic_proxy,composed,/home/xgy/remote/snn3dexp/runs/full_3d_snn_window_monolithic_proxy/matrix23_fixed_step_4_10us,/home/xgy/remote/snn3dexp/analysis/full_3d_snn_window_monolithic_proxy/matrix23_fixed_step_4_10us,/home/xgy/remote/snn3dexp/analysis/full_3d_snn_window_monolithic_proxy/matrix23_fixed_step_4_10us/phase2_case_summary.json,,,,/home/xgy/remote/snn3dexp/analysis/full_3d_snn_window_monolithic_proxy/matrix23_fixed_step_4_10us/runtime_summary.json
