case_id,case_label,run_tag,mesh_shape,noc_component,memory_kind,memory_model_family,status,runtime_enabled,control_mode,case_role,mapping_policy,mapping_score,same_home_stack_ratio,vertical_target_ratio,vertical_hops_ratio,remote_home_ratio,route_memory_overlap,vertical_link_pressure,thermal_hotspot_score,stack_hotspot_penalty,vertical_bandwidth_budget,tsv_miv_budget_pressure,power_density_score,reliability_penalty,runtime_policy,runtime_signal_source,thermal_state_source,thermal_input_source_kind,thermal_input_summary_path,thermal_input_window_power_samples_path,hotspot_threshold_c,hotspot_threshold_source,remap_epoch,homeroute_adjustment_count,thermal_guard_actions,peak_temperature_c,avg_temperature_c,vertical_gradient_c,hotspot_block_count,hotspot_layer_count,thermal_replay_sample_count,hotspot_driver_status,hotspot_model_type,hotspot_temperature_source,hotspot_peak_temperature_c,hotspot_avg_temperature_c,hotspot_peak_delta_c,hotspot_avg_delta_c,hotspot_block_delta,hotspot_layer_delta,memory_requests_total,tx_packets_total,rx_packets_total,memory_probe_rows_total
full_3d_snn_window,Full 3D + SNN Window Direct,native_dense_fixed_step_8_20us,4x4x2,SnnDL.MulticastRouter3DNative,hbm_like,hbm_like,smoke_passed,False,observe_only,runtime_smoke,3d_aware,0.0234375,0.90625,0.40625,0.5,0.5,1.0,0.44375000000000003,1.25,0.25,2.0,0.31201171875,2.021484375,0.6312744140625,disabled,disabled,thermal_hooks,local_hotspot_sidecar,/home/xgy/remote/snn3dexp/runs/full_3d_snn_window/native_dense_fixed_step_8_20us/thermal_sidecar/summary/thermal_summary.json,/home/xgy/remote/snn3dexp/runs/full_3d_snn_window/native_dense_fixed_step_8_20us/thermal_sidecar/summary/window_power_samples.jsonl,70.0,effective_config.thermal.hotspot_threshold_c,0,0,0,0.0,0.0,0.0,0,0,1,ran,grid,hotspot_steady_temp,45.03000000000003,45.02776041666669,-45.03000000000003,-45.02776041666669,0,0,448,0,0,4
full_3d_snn_window_monolithic_proxy,Full 3D + SNN Window Monolithic Proxy,native_dense_fixed_step_8_20us,4x4x2,SnnDL.MulticastRouter3DNative,monolithic_like,monolithic_like,smoke_passed,False,observe_only,runtime_smoke,3d_aware,-0.46875,0.5,0.25,0.0,0.0,1.0,0.15,1.25,0.5,3.5,0.05357142857142857,2.515625,0.7114955357142857,disabled,disabled,thermal_hooks,local_hotspot_sidecar,/home/xgy/remote/snn3dexp/runs/full_3d_snn_window_monolithic_proxy/native_dense_fixed_step_8_20us/thermal_sidecar/summary/thermal_summary.json,/home/xgy/remote/snn3dexp/runs/full_3d_snn_window_monolithic_proxy/native_dense_fixed_step_8_20us/thermal_sidecar/summary/window_power_samples.jsonl,70.0,effective_config.thermal.hotspot_threshold_c,0,0,0,0.0,0.0,0.0,0,0,1,ran,grid,hotspot_steady_temp,45.02000000000004,45.02000000000023,-45.02000000000004,-45.02000000000023,0,0,448,0,0,8
full_3d_snn_window_bundle_v3,Full 3D + SNN Window Bundle v3,native_dense_fixed_step_8_20us,4x4x2,SnnDL.MulticastRouter3DNative,hbm_like,hbm_like,smoke_passed,False,observe_only,runtime_smoke,3d_aware,0.0234375,0.90625,0.40625,0.555256064690027,0.5,1.0,0.45203840970350406,1.2776280323450135,0.03504043126684642,2.0,0.3178395068227763,1.8687677545208188,0.5657572182868955,disabled,disabled,thermal_hooks,runtime_observability_only,,,70.0,effective_config.thermal.hotspot_threshold_c,0,0,0,0.0,0.0,0.0,0,0,0,disabled,,,0.0,0.0,0.0,0.0,0,0,1484,0,0,4
