matrix_group,compare_kind,run_tag,row_family,base_case_id,compare_case_id,progression_signature,window_route_anchor_axis,runtime_compare_anchor_axis,dominant_endpoint_pressure_side,pe_nic_pressure_score,synapse_pressure_score,dominant_memory_axis,dominant_memory_axis_raw_value,dominant_memory_axis_score,dominant_backlog_region,dominant_home_access_class,dataflow_controller_alignment_transition,same_controller_overlap_delta,same_stack_overlap_delta,joint_interpretation
,traffic_mem_monolithic_vs_hbm,native_dense_fixed_step_8_20us,route_memory_joint_pressure,full_3d_snn_window,full_3d_snn_window_monolithic_proxy,controller_outstanding -> unavailable -> unavailable,controller_outstanding,unavailable,pe_nic,5741913,5741331,vertical_link_pressure,0.29375000000000007,2937.5000000000005,unavailable,tier_local_home,alignment_improved,1,1,"traffic_mem_monolithic_vs_hbm is dominated by pe_nic endpoint pressure, vertical_link_pressure on the memory side, backlog centered on unavailable, home-access=tier_local_home, and same-controller overlap grows."
